SLOT_ID,CHIP_ID,CHIP_TYPE,CORE_ID,CORE_TYPE,CORE_LANE,LANE_SPEED(mbps),MEDIA_TYPE,OPTICS_VENDOR,NIC_VENDOR,CABLE_LENGTH(m),TX_PRE3,TX_PRE2,TX_PRE1,TX_MAIN,TX_POST1,TX_POST2,TX_POST3,RX_CTLE_CODE,RX_DSP_MODE,RX_AFE_TRIM,TCVR_VENDOR
1,37,NPU,37,TH5_NIF,5,100000,,,,,0,0,0,168,0,0,0,,,,
1,37,NPU,37,TH5_NIF,6,100000,,,,,0,0,0,168,0,0,0,,,,
1,37,NPU,37,TH5_NIF,7,100000,,,,,0,0,0,168,0,0,0,,,,
1,40,NPU,38,TH5_NIF,0,100000,,,,,0,0,0,168,0,0,0,,,,
1,40,NPU,38,TH5_NIF,1,100000,,,,,0,0,0,168,0,0,0,,,,
1,40,NPU,38,TH5_NIF,2,100000,,,,,0,0,0,168,0,0,0,,,,
1,40,NPU,38,TH5_NIF,3,100000,,,,,0,0,0,168,0,0,0,,,,
1,40,NPU,38,TH5_NIF,4,100000,,,,,0,0,0,168,0,0,0,,,,
1,40,NPU,38,TH5_NIF,5,100000,,,,,0,0,0,168,0,0,0,,,,
1,40,NPU,38,TH5_NIF,6,100000,,,,,0,0,0,168,0,0,0,,,,
1,40,NPU,38,TH5_NIF,7,100000,,,,,0,0,0,168,0,0,0,,,,
1,39,NPU,39,TH5_NIF,0,100000,,,,,0,0,0,168,0,0,0,,,,
1,39,NPU,39,TH5_NIF,1,100000,,,,,0,0,0,168,0,0,0,,,,
1,39,NPU,39,TH5_NIF,2,100000,,,,,0,0,0,168,0,0,0,,,,
1,39,NPU,39,TH5_NIF,3,100000,,,,,0,0,0,168,0,0,0,,,,
1,39,NPU,39,TH5_NIF,4,100000,,,,,0,0,0,168,0,0,0,,,,
1,39,NPU,39,TH5_NIF,5,100000,,,,,0,0,0,168,0,0,0,,,,
1,39,NPU,39,TH5_NIF,6,100000,,,,,0,0,0,168,0,0,0,,,,
1,39,NPU,39,TH5_NIF,7,100000,,,,,0,0,0,168,0,0,0,,,,
1,42,NPU,40,TH5_NIF,0,100000,,,,,0,0,0,168,0,0,0,,,,
1,42,NPU,40,TH5_NIF,1,100000,,,,,0,0,0,168,0,0,0,,,,
1,42,NPU,40,TH5_NIF,2,100000,,,,,0,0,0,168,0,0,0,,,,
1,42,NPU,40,TH5_NIF,3,100000,,,,,0,0,0,168,0,0,0,,,,
1,42,NPU,40,TH5_NIF,4,100000,,,,,0,0,0,168,0,0,0,,,,
1,42,NPU,40,TH5_NIF,5,100000,,,,,0,0,0,168,0,0,0,,,,
1,42,NPU,40,TH5_NIF,6,100000,,,,,0,0,0,168,0,0,0,,,,
1,42,NPU,40,TH5_NIF,7,100000,,,,,0,0,0,168,0,0,0,,,,
1,41,NPU,41,TH5_NIF,0,100000,,,,,0,0,0,168,0,0,0,,,,
1,41,NPU,41,TH5_NIF,1,100000,,,,,0,0,0,168,0,0,0,,,,
1,41,NPU,41,TH5_NIF,2,100000,,,,,0,0,0,168,0,0,0,,,,
1,41,NPU,41,TH5_NIF,3,100000,,,,,0,0,0,168,0,0,0,,,,
1,41,NPU,41,TH5_NIF,4,100000,,,,,0,0,0,168,0,0,0,,,,
1,41,NPU,41,TH5_NIF,5,100000,,,,,0,0,0,168,0,0,0,,,,
1,41,NPU,41,TH5_NIF,6,100000,,,,,0,0,0,168,0,0,0,,,,
1,41,NPU,41,TH5_NIF,7,100000,,,,,0,0,0,168,0,0,0,,,,
1,44,NPU,42,TH5_NIF,0,100000,,,,,0,0,0,168,0,0,0,,,,
1,44,NPU,42,TH5_NIF,1,100000,,,,,0,0,0,168,0,0,0,,,,
1,44,NPU,42,TH5_NIF,2,100000,,,,,0,0,0,168,0,0,0,,,,
1,44,NPU,42,TH5_NIF,3,100000,,,,,0,0,0,168,0,0,0,,,,
1,44,NPU,42,TH5_NIF,4,100000,,,,,0,0,0,168,0,0,0,,,,
1,44,NPU,42,TH5_NIF,5,100000,,,,,0,0,0,168,0,0,0,,,,
1,44,NPU,42,TH5_NIF,6,100000,,,,,0,0,0,168,0,0,0,,,,
1,44,NPU,42,TH5_NIF,7,100000,,,,,0,0,0,168,0,0,0,,,,
1,43,NPU,43,TH5_NIF,0,100000,,,,,0,0,0,168,0,0,0,,,,
1,43,NPU,43,TH5_NIF,1,100000,,,,,0,0,0,168,0,0,0,,,,
1,43,NPU,43,TH5_NIF,2,100000,,,,,0,0,0,168,0,0,0,,,,
1,43,NPU,43,TH5_NIF,3,100000,,,,,0,0,0,168,0,0,0,,,,
1,43,NPU,43,TH5_NIF,4,100000,,,,,0,0,0,168,0,0,0,,,,
1,43,NPU,43,TH5_NIF,5,100000,,,,,0,0,0,168,0,0,0,,,,
1,43,NPU,43,TH5_NIF,6,100000,,,,,0,0,0,168,0,0,0,,,,
1,43,NPU,43,TH5_NIF,7,100000,,,,,0,0,0,168,0,0,0,,,,
1,46,NPU,44,TH5_NIF,0,100000,,,,,0,0,0,168,0,0,0,,,,
1,46,NPU,44,TH5_NIF,1,100000,,,,,0,0,0,168,0,0,0,,,,
1,46,NPU,44,TH5_NIF,2,100000,,,,,0,0,0,168,0,0,0,,,,
1,46,NPU,44,TH5_NIF,3,100000,,,,,0,0,0,168,0,0,0,,,,
1,46,NPU,44,TH5_NIF,4,100000,,,,,0,0,0,168,0,0,0,,,,
1,46,NPU,44,TH5_NIF,5,100000,,,,,0,0,0,168,0,0,0,,,,
1,46,NPU,44,TH5_NIF,6,100000,,,,,0,0,0,168,0,0,0,,,,
1,46,NPU,44,TH5_NIF,7,100000,,,,,0,0,0,168,0,0,0,,,,
1,45,NPU,45,TH5_NIF,0,100000,,,,,0,0,0,168,0,0,0,,,,
1,45,NPU,45,TH5_NIF,1,100000,,,,,0,0,0,168,0,0,0,,,,
1,45,NPU,45,TH5_NIF,2,100000,,,,,0,0,0,168,0,0,0,,,,
1,45,NPU,45,TH5_NIF,3,100000,,,,,0,0,0,168,0,0,0,,,,
1,45,NPU,45,TH5_NIF,4,100000,,,,,0,0,0,168,0,0,0,,,,
1,45,NPU,45,TH5_NIF,5,100000,,,,,0,0,0,168,0,0,0,,,,
1,45,NPU,45,TH5_NIF,6,100000,,,,,0,0,0,168,0,0,0,,,,
1,45,NPU,45,TH5_NIF,7,100000,,,,,0,0,0,168,0,0,0,,,,
1,48,NPU,46,TH5_NIF,0,100000,,,,,0,0,0,168,0,0,0,,,,
1,48,NPU,46,TH5_NIF,1,100000,,,,,0,0,0,168,0,0,0,,,,
1,48,NPU,46,TH5_NIF,2,100000,,,,,0,0,0,168,0,0,0,,,,
1,48,NPU,46,TH5_NIF,3,100000,,,,,0,0,0,168,0,0,0,,,,
1,48,NPU,46,TH5_NIF,4,100000,,,,,0,0,0,168,0,0,0,,,,
1,48,NPU,46,TH5_NIF,5,100000,,,,,0,0,0,168,0,0,0,,,,
1,48,NPU,46,TH5_NIF,6,100000,,,,,0,0,0,168,0,0,0,,,,
1,48,NPU,46,TH5_NIF,7,100000,,,,,0,0,0,168,0,0,0,,,,
1,47,NPU,47,TH5_NIF,0,100000,,,,,0,0,0,168,0,0,0,,,,
1,47,NPU,47,TH5_NIF,1,100000,,,,,0,0,0,168,0,0,0,,,,
1,47,NPU,47,TH5_NIF,2,100000,,,,,0,0,0,168,0,0,0,,,,
1,47,NPU,47,TH5_NIF,3,100000,,,,,0,0,0,168,0,0,0,,,,
1,47,NPU,47,TH5_NIF,4,100000,,,,,0,0,0,168,0,0,0,,,,
1,47,NPU,47,TH5_NIF,5,100000,,,,,0,0,0,168,0,0,0,,,,
1,47,NPU,47,TH5_NIF,6,100000,,,,,0,0,0,168,0,0,0,,,,
1,47,NPU,47,TH5_NIF,7,100000,,,,,0,0,0,168,0,0,0,,,,
1,50,NPU,48,TH5_NIF,0,100000,,,,,0,0,0,168,0,0,0,,,,
1,50,NPU,48,TH5_NIF,1,100000,,,,,0,0,0,168,0,0,0,,,,
1,50,NPU,48,TH5_NIF,2,100000,,,,,0,0,0,168,0,0,0,,,,
1,50,NPU,48,TH5_NIF,3,100000,,,,,0,0,0,168,0,0,0,,,,
1,50,NPU,48,TH5_NIF,4,100000,,,,,0,0,0,168,0,0,0,,,,
1,50,NPU,48,TH5_NIF,5,100000,,,,,0,0,0,168,0,0,0,,,,
1,50,NPU,48,TH5_NIF,6,100000,,,,,0,0,0,168,0,0,0,,,,
1,50,NPU,48,TH5_NIF,7,100000,,,,,0,0,0,168,0,0,0,,,,
1,49,NPU,49,TH5_NIF,0,100000,,,,,0,0,0,168,0,0,0,,,,
1,49,NPU,49,TH5_NIF,1,100000,,,,,0,0,0,168,0,0,0,,,,
1,49,NPU,49,TH5_NIF,2,100000,,,,,0,0,0,168,0,0,0,,,,
1,49,NPU,49,TH5_NIF,3,100000,,,,,0,0,0,168,0,0,0,,,,
1,49,NPU,49,TH5_NIF,4,100000,,,,,0,0,0,168,0,0,0,,,,
1,49,NPU,49,TH5_NIF,5,100000,,,,,0,0,0,168,0,0,0,,,,
1,49,NPU,49,TH5_NIF,6,100000,,,,,0,0,0,168,0,0,0,,,,
1,49,NPU,49,TH5_NIF,7,100000,,,,,0,0,0,168,0,0,0,,,,
1,52,NPU,50,TH5_NIF,0,100000,,,,,0,0,0,168,0,0,0,,,,
1,52,NPU,50,TH5_NIF,1,100000,,,,,0,0,0,168,0,0,0,,,,
1,52,NPU,50,TH5_NIF,2,100000,,,,,0,0,0,168,0,0,0,,,,
1,52,NPU,50,TH5_NIF,3,100000,,,,,0,0,0,168,0,0,0,,,,
1,52,NPU,50,TH5_NIF,4,100000,,,,,0,0,0,168,0,0,0,,,,
1,52,NPU,50,TH5_NIF,5,100000,,,,,0,0,0,168,0,0,0,,,,
1,52,NPU,50,TH5_NIF,6,100000,,,,,0,0,0,168,0,0,0,,,,
1,52,NPU,50,TH5_NIF,7,100000,,,,,0,0,0,168,0,0,0,,,,
1,51,NPU,51,TH5_NIF,0,100000,,,,,0,0,0,168,0,0,0,,,,
1,51,NPU,51,TH5_NIF,1,100000,,,,,0,0,0,168,0,0,0,,,,
1,51,NPU,51,TH5_NIF,2,100000,,,,,0,0,0,168,0,0,0,,,,
1,51,NPU,51,TH5_NIF,3,100000,,,,,0,0,0,168,0,0,0,,,,
1,51,NPU,51,TH5_NIF,4,100000,,,,,0,0,0,168,0,0,0,,,,
1,51,NPU,51,TH5_NIF,5,100000,,,,,0,0,0,168,0,0,0,,,,
1,51,NPU,51,TH5_NIF,6,100000,,,,,0,0,0,168,0,0,0,,,,
1,51,NPU,51,TH5_NIF,7,100000,,,,,0,0,0,168,0,0,0,,,,
1,54,NPU,52,TH5_NIF,0,100000,,,,,0,0,0,168,0,0,0,,,,
1,54,NPU,52,TH5_NIF,1,100000,,,,,0,0,0,168,0,0,0,,,,
1,54,NPU,52,TH5_NIF,2,100000,,,,,0,0,0,168,0,0,0,,,,
1,54,NPU,52,TH5_NIF,3,100000,,,,,0,0,0,168,0,0,0,,,,
1,54,NPU,52,TH5_NIF,4,100000,,,,,0,0,0,168,0,0,0,,,,
1,54,NPU,52,TH5_NIF,5,100000,,,,,0,0,0,168,0,0,0,,,,
1,54,NPU,52,TH5_NIF,6,100000,,,,,0,0,0,168,0,0,0,,,,
1,54,NPU,52,TH5_NIF,7,100000,,,,,0,0,0,168,0,0,0,,,,
1,53,NPU,53,TH5_NIF,0,100000,,,,,0,0,0,168,0,0,0,,,,
1,53,NPU,53,TH5_NIF,1,100000,,,,,0,0,0,168,0,0,0,,,,
1,53,NPU,53,TH5_NIF,2,100000,,,,,0,0,0,168,0,0,0,,,,
1,53,NPU,53,TH5_NIF,3,100000,,,,,0,0,0,168,0,0,0,,,,
1,53,NPU,53,TH5_NIF,4,100000,,,,,0,0,0,168,0,0,0,,,,
1,53,NPU,53,TH5_NIF,5,100000,,,,,0,0,0,168,0,0,0,,,,
1,53,NPU,53,TH5_NIF,6,100000,,,,,0,0,0,168,0,0,0,,,,
1,53,NPU,53,TH5_NIF,7,100000,,,,,0,0,0,168,0,0,0,,,,
1,56,NPU,54,TH5_NIF,0,100000,,,,,0,0,0,168,0,0,0,,,,
1,56,NPU,54,TH5_NIF,1,100000,,,,,0,0,0,168,0,0,0,,,,
1,56,NPU,54,TH5_NIF,2,100000,,,,,0,0,0,168,0,0,0,,,,
1,56,NPU,54,TH5_NIF,3,100000,,,,,0,0,0,168,0,0,0,,,,
1,56,NPU,54,TH5_NIF,4,100000,,,,,0,0,0,168,0,0,0,,,,
1,56,NPU,54,TH5_NIF,5,100000,,,,,0,0,0,168,0,0,0,,,,
1,56,NPU,54,TH5_NIF,6,100000,,,,,0,0,0,168,0,0,0,,,,
1,56,NPU,54,TH5_NIF,7,100000,,,,,0,0,0,168,0,0,0,,,,
1,55,NPU,55,TH5_NIF,0,100000,,,,,0,0,0,168,0,0,0,,,,
1,55,NPU,55,TH5_NIF,1,100000,,,,,0,0,0,168,0,0,0,,,,
1,55,NPU,55,TH5_NIF,2,100000,,,,,0,0,0,168,0,0,0,,,,
1,55,NPU,55,TH5_NIF,3,100000,,,,,0,0,0,168,0,0,0,,,,
1,55,NPU,55,TH5_NIF,4,100000,,,,,0,0,0,168,0,0,0,,,,
1,55,NPU,55,TH5_NIF,5,100000,,,,,0,0,0,168,0,0,0,,,,
1,55,NPU,55,TH5_NIF,6,100000,,,,,0,0,0,168,0,0,0,,,,
1,55,NPU,55,TH5_NIF,7,100000,,,,,0,0,0,168,0,0,0,,,,
1,58,NPU,56,TH5_NIF,0,100000,,,,,0,0,0,168,0,0,0,,,,
1,58,NPU,56,TH5_NIF,1,100000,,,,,0,0,0,168,0,0,0,,,,
1,58,NPU,56,TH5_NIF,2,100000,,,,,0,0,0,168,0,0,0,,,,
1,58,NPU,56,TH5_NIF,3,100000,,,,,0,0,0,168,0,0,0,,,,
1,58,NPU,56,TH5_NIF,4,100000,,,,,0,0,0,168,0,0,0,,,,
1,58,NPU,56,TH5_NIF,5,100000,,,,,0,0,0,168,0,0,0,,,,
1,58,NPU,56,TH5_NIF,6,100000,,,,,0,0,0,168,0,0,0,,,,
1,58,NPU,56,TH5_NIF,7,100000,,,,,0,0,0,168,0,0,0,,,,
1,57,NPU,57,TH5_NIF,0,100000,,,,,0,0,0,168,0,0,0,,,,
1,57,NPU,57,TH5_NIF,1,100000,,,,,0,0,0,168,0,0,0,,,,
1,57,NPU,57,TH5_NIF,2,100000,,,,,0,0,0,168,0,0,0,,,,
1,57,NPU,57,TH5_NIF,3,100000,,,,,0,0,0,168,0,0,0,,,,
1,57,NPU,57,TH5_NIF,4,100000,,,,,0,0,0,168,0,0,0,,,,
1,57,NPU,57,TH5_NIF,5,100000,,,,,0,0,0,168,0,0,0,,,,
1,57,NPU,57,TH5_NIF,6,100000,,,,,0,0,0,168,0,0,0,,,,
1,57,NPU,57,TH5_NIF,7,100000,,,,,0,0,0,168,0,0,0,,,,
1,60,NPU,58,TH5_NIF,0,100000,,,,,0,0,0,168,0,0,0,,,,
1,60,NPU,58,TH5_NIF,1,100000,,,,,0,0,0,168,0,0,0,,,,
1,60,NPU,58,TH5_NIF,2,100000,,,,,0,0,0,168,0,0,0,,,,
1,60,NPU,58,TH5_NIF,3,100000,,,,,0,0,0,168,0,0,0,,,,
1,60,NPU,58,TH5_NIF,4,100000,,,,,0,0,0,168,0,0,0,,,,
1,60,NPU,58,TH5_NIF,5,100000,,,,,0,0,0,168,0,0,0,,,,
1,60,NPU,58,TH5_NIF,6,100000,,,,,0,0,0,168,0,0,0,,,,
1,60,NPU,58,TH5_NIF,7,100000,,,,,0,0,0,168,0,0,0,,,,
1,59,NPU,59,TH5_NIF,0,100000,,,,,0,0,0,168,0,0,0,,,,
1,59,NPU,59,TH5_NIF,1,100000,,,,,0,0,0,168,0,0,0,,,,
1,59,NPU,59,TH5_NIF,2,100000,,,,,0,0,0,168,0,0,0,,,,
1,59,NPU,59,TH5_NIF,3,100000,,,,,0,0,0,168,0,0,0,,,,
1,59,NPU,59,TH5_NIF,4,100000,,,,,0,0,0,168,0,0,0,,,,
1,59,NPU,59,TH5_NIF,5,100000,,,,,0,0,0,168,0,0,0,,,,
1,59,NPU,59,TH5_NIF,6,100000,,,,,0,0,0,168,0,0,0,,,,
1,59,NPU,59,TH5_NIF,7,100000,,,,,0,0,0,168,0,0,0,,,,
1,62,NPU,60,TH5_NIF,0,100000,,,,,0,0,0,168,0,0,0,,,,
1,62,NPU,60,TH5_NIF,1,100000,,,,,0,0,0,168,0,0,0,,,,
1,62,NPU,60,TH5_NIF,2,100000,,,,,0,0,0,168,0,0,0,,,,
1,62,NPU,60,TH5_NIF,3,100000,,,,,0,0,0,168,0,0,0,,,,
1,62,NPU,60,TH5_NIF,4,100000,,,,,0,0,0,168,0,0,0,,,,
1,62,NPU,60,TH5_NIF,5,100000,,,,,0,0,0,168,0,0,0,,,,
1,62,NPU,60,TH5_NIF,6,100000,,,,,0,0,0,168,0,0,0,,,,
1,62,NPU,60,TH5_NIF,7,100000,,,,,0,0,0,168,0,0,0,,,,
1,61,NPU,61,TH5_NIF,0,100000,,,,,0,0,0,168,0,0,0,,,,
1,61,NPU,61,TH5_NIF,1,100000,,,,,0,0,0,168,0,0,0,,,,
1,61,NPU,61,TH5_NIF,2,100000,,,,,0,0,0,168,0,0,0,,,,
1,61,NPU,61,TH5_NIF,3,100000,,,,,0,0,0,168,0,0,0,,,,
1,61,NPU,61,TH5_NIF,4,100000,,,,,0,0,0,168,0,0,0,,,,
1,61,NPU,61,TH5_NIF,5,100000,,,,,0,0,0,168,0,0,0,,,,
1,61,NPU,61,TH5_NIF,6,100000,,,,,0,0,0,168,0,0,0,,,,
1,61,NPU,61,TH5_NIF,7,100000,,,,,0,0,0,168,0,0,0,,,,
1,64,NPU,62,TH5_NIF,0,100000,,,,,0,0,0,168,0,0,0,,,,
1,64,NPU,62,TH5_NIF,1,100000,,,,,0,0,0,168,0,0,0,,,,
1,64,NPU,62,TH5_NIF,2,100000,,,,,0,0,0,168,0,0,0,,,,
1,64,NPU,62,TH5_NIF,3,100000,,,,,0,0,0,168,0,0,0,,,,
1,64,NPU,62,TH5_NIF,4,100000,,,,,0,0,0,168,0,0,0,,,,
1,64,NPU,62,TH5_NIF,5,100000,,,,,0,0,0,168,0,0,0,,,,
1,64,NPU,62,TH5_NIF,6,100000,,,,,0,0,0,168,0,0,0,,,,
1,64,NPU,62,TH5_NIF,7,100000,,,,,0,0,0,168,0,0,0,,,,
1,63,NPU,63,TH5_NIF,0,100000,,,,,0,0,0,168,0,0,0,,,,
1,63,NPU,63,TH5_NIF,1,100000,,,,,0,0,0,168,0,0,0,,,,
1,63,NPU,63,TH5_NIF,2,100000,,,,,0,0,0,168,0,0,0,,,,
1,63,NPU,63,TH5_NIF,3,100000,,,,,0,0,0,168,0,0,0,,,,
1,63,NPU,63,TH5_NIF,4,100000,,,,,0,0,0,168,0,0,0,,,,
1,63,NPU,63,TH5_NIF,5,100000,,,,,0,0,0,168,0,0,0,,,,
1,63,NPU,63,TH5_NIF,6,100000,,,,,0,0,0,168,0,0,0,,,,
1,63,NPU,63,TH5_NIF,7,100000,,,,,0,0,0,168,0,0,0,,,,
